,close,high,low,open,volume
2021-09-07 10:45:47.670242,849764.5417336745,849769.7232804261,849746.6641368562,849755.9527349487,27107
2021-09-08 10:45:47.670242,851413.0226274546,851418.1582044908,851406.0473239031,851421.7032872773,12329
2021-09-09 10:45:47.670242,853349.7100541991,853360.0654943587,853334.1344406038,853355.0370798103,12770
2021-09-10 10:45:47.670242,855314.2068255492,855333.0997365757,855298.0771596065,855317.3658237733,14846
2021-09-11 10:45:47.670242,857089.3032215936,857097.7333732877,857074.1373729756,857095.7811492261,26651
2021-09-12 10:45:47.670242,858946.9589178992,858961.4743732322,858938.1741968571,858949.9093138105,24633
2021-09-13 10:45:47.670242,860778.0839333535,860786.415071414,860759.9882861483,860787.462821297,23628
2021-09-14 10:45:47.670242,862885.972014199,862895.7970640439,862878.4391372484,862890.2511731563,10569
2021-09-15 10:45:47.670242,864797.9295053425,864815.6501366865,864792.1249834697,864806.4226775342,11973
2021-09-16 10:45:47.670242,866585.1377461944,866601.0706678284,866569.3757713352,866585.4803840346,45590
2021-09-17 10:45:47.670242,868289.5837021343,868296.014691294,868277.4515664058,868281.9249903939,43038
2021-09-18 10:45:47.670242,869928.9390701086,869940.3696004234,869911.2025998092,869929.5026245371,17641
2021-09-19 10:45:47.670242,871749.2854336953,871754.72298015,871738.5344765794,871741.8228902565,18930
2021-09-20 10:45:47.670242,873473.6503591669,873485.863711366,873466.1261803393,873475.5002287504,16680
2021-09-21 10:45:47.670242,875131.4249882072,875146.3614983826,875113.8783553201,875131.0748494178,11257
2021-09-22 10:45:47.670242,876866.767699783,876873.5452391369,876853.5340553083,876869.2192077396,18250
2021-09-23 10:45:47.670242,878558.6128994215,878567.9461735052,878550.7749625356,878548.8138390426,48138
2021-09-24 10:45:47.670242,880527.3270629287,880538.2946123112,880511.5213029499,880521.2238727618,38757
2021-09-25 10:45:47.670242,882415.4910386236,882434.2840039935,882402.8243340462,882415.3176472619,14858
2021-09-26 10:45:47.670242,884214.6937744919,884234.5925997233,884200.6290797583,884223.7038457236,23491
2021-09-27 10:45:47.670242,886162.6881883809,886168.3618578658,886150.7747133079,886160.360369188,35294
2021-09-28 10:45:47.670242,887970.4250191457,887986.8401379981,887952.9943843884,887968.9124596668,16908
2021-09-29 10:45:47.670242,889684.2965990129,889694.872460009,889666.8531582777,889688.5905207931,20844
2021-09-30 10:45:47.670242,891636.6090067399,891647.4958795334,891620.9681744125,891638.6848618856,47629
2021-10-01 10:45:47.670242,893490.5000111084,893506.8139857085,893483.9189904474,893486.4785341104,12911
2021-10-02 10:45:47.670242,895186.7753956757,895205.5517921578,895169.1925877471,895184.991723587,18991
2021-10-03 10:45:47.670242,896967.7415278673,896987.0054567849,896952.6763331593,896962.0955238445,21572
2021-10-04 10:45:47.670242,898680.1797025288,898693.8365413194,898664.7243400387,898689.5001317114,39693
2021-10-05 10:45:47.670242,900341.8997294323,900352.2565468218,900331.4549868263,900334.5124170635,48333
2021-10-06 10:45:47.670242,902234.5174841855,902251.3307204734,902216.3282908432,902231.9542198769,27493
2021-10-07 10:45:47.670242,904225.4591482325,904234.2241689814,904209.5785742289,904215.9759276769,49697
2021-10-08 10:45:47.670242,905885.6023908505,905899.0635012831,905878.9135338526,905880.0379806892,27634
2021-10-09 10:45:47.670242,907741.8993145196,907752.2779914425,907730.7826440035,907747.5087372873,34561
2021-10-10 10:45:47.670242,909476.8350576074,909491.684523713,909458.539352178,909470.8585622532,28033
2021-10-11 10:45:47.670242,911228.1225192309,911236.7285029243,911222.4145687055,911219.7237872815,17351
2021-10-12 10:45:47.670242,912968.883126807,912976.757020993,912949.4618775124,912968.372190404,35921
2021-10-13 10:45:47.670242,914682.4840498391,914701.2576361392,914667.2966113143,914672.6834345338,29340
2021-10-14 10:45:47.670242,916487.3362126335,916493.8632678777,916472.8655729688,916479.0315357221,24901
2021-10-15 10:45:47.670242,918204.2412009924,918216.8305696084,918195.1828121451,918210.3937183836,20638
2021-10-16 10:45:47.670242,920031.2868835704,920039.5996753149,920022.5550067393,920036.7163504675,48596
2021-10-17 10:45:47.670242,921826.2630726255,921831.8470220754,921807.1321993332,921834.5658490337,31378
2021-10-18 10:45:47.670242,923602.3682679388,923607.9085502132,923592.8941811253,923609.4585766571,32820
2021-10-19 10:45:47.670242,925311.6119017347,925319.2402283163,925294.979322284,925315.2754129996,35060
2021-10-20 10:45:47.670242,927053.9347686779,927071.9363239955,927043.0379417049,927044.981425824,42642
2021-10-21 10:45:47.670242,928929.4738912605,928938.7110724201,928922.3850801986,928935.1308636202,35378
2021-10-22 10:45:47.670242,930779.5656100229,930798.8224975815,930774.4048805574,930786.4758262397,18150
2021-10-23 10:45:47.670242,932481.810085543,932495.5344199378,932468.6462254877,932487.7917284584,34059
2021-10-24 10:45:47.670242,934291.7433160859,934303.2925289324,934272.1066338076,934291.912896792,44525
2021-10-25 10:45:47.670242,936166.882028423,936180.583360943,936156.3449855159,936161.540065196,28193
2021-10-26 10:45:47.670242,937799.9415003109,937812.6919760893,937789.5836153011,937806.8480998246,37801
2021-10-27 10:45:47.670242,939654.2775195489,939670.6591633552,939644.1161452811,939658.8207757437,36246
2021-10-28 10:45:47.670242,941388.0151436543,941397.2525846439,941375.2069860947,941397.630367142,22807
2021-10-29 10:45:47.670242,943245.0750105137,943255.3707663877,943233.4650372623,943238.1888624688,27535
2021-10-30 10:45:47.670242,944968.7490948593,944987.1605093974,944950.5503754584,944963.2623865204,15492
2021-10-31 10:45:47.670242,946588.2608847929,946607.4577324901,946575.678072917,946582.4968477905,41357
2021-11-01 10:45:47.670242,948225.5066410046,948243.8950144169,948212.8902734318,948231.3574363571,16302
2021-11-02 10:45:47.670242,950030.3151356707,950041.6068555801,950023.2395617499,950024.0532815997,42314
2021-11-03 10:45:47.670242,951856.2873858429,951872.992868388,951836.5462927292,951847.6205824394,14747
2021-11-04 10:45:47.670242,953565.8557233324,953578.0007593319,953557.1061299694,953575.8269394641,20686
2021-11-05 10:45:47.670242,955429.7149692101,955442.1780669923,955423.6145081982,955420.211313439,47449
2021-11-06 10:45:47.670242,957063.5629629832,957071.633164619,957048.6157692486,957070.2678441863,28891
2021-11-07 10:45:47.670242,958856.9549831185,958870.8219376673,958843.0244875661,958854.2623199495,46196
2021-11-08 10:45:47.670242,960535.8533631422,960543.6454016085,960524.6261783324,960542.6856723374,39928
2021-11-09 10:45:47.670242,962270.6697523621,962280.6432228481,962259.3368688539,962271.7621621863,17494
2021-11-10 10:45:47.670242,964075.4096194938,964093.235072518,964058.633660678,964083.4422440835,46723
2021-11-11 10:45:47.670242,965789.3682829654,965797.4744201036,965781.4325933639,965797.8921426936,39877
2021-11-12 10:45:47.670242,967550.9127285423,967556.98010282,967533.6089287582,967541.094692168,37981
2021-11-13 10:45:47.670242,969451.5420094638,969457.5771233529,969436.8108027553,969443.0502529836,24026
2021-11-14 10:45:47.670242,971193.8528225115,971212.964590319,971182.5682759047,971188.8599971029,30422
2021-11-15 10:45:47.670242,973077.422033718,973090.0258402874,973065.5516044692,973080.8083420453,19244
2021-11-16 10:45:47.670242,974764.4513482522,974775.5925293295,974755.6016401445,974772.2167921825,43481
2021-11-17 10:45:47.670242,976617.4317660438,976634.5949447589,976601.1500510533,976616.6306050697,33644
2021-11-18 10:45:47.670242,978561.5886281095,978579.1260170282,978548.895506975,978563.728090435,18521
2021-11-19 10:45:47.670242,980114.4241780968,980124.4070435936,980104.6113599555,980108.1941751527,11746
2021-11-20 10:45:47.670242,981834.7346525497,981850.1389234118,981820.7939008133,981840.8339892273,27591
2021-11-21 10:45:47.670242,983692.4418652678,983709.0087075055,983672.505848487,983701.7884274949,36718
2021-11-22 10:45:47.670242,985472.1373266635,985486.9570869665,985460.6083924687,985467.5093053217,12696
2021-11-23 10:45:47.670242,987309.2519140006,987316.5258401226,987290.4415429889,987309.1484330326,22012
2021-11-24 10:45:47.670242,989048.853395329,989066.9916415818,989038.6781427301,989040.5757175391,24688
2021-11-25 10:45:47.670242,990857.5123740763,990870.5987923674,990851.6913834724,990858.6951072055,33457
2021-11-26 10:45:47.670242,992641.9446505371,992651.1817369326,992633.8810189415,992642.000319374,15036
2021-11-27 10:45:47.670242,994558.7228567031,994570.1012794847,994547.4424295531,994551.6115863862,49895
2021-11-28 10:45:47.670242,996384.1649410332,996389.7285073892,996375.8704171043,996383.0062652956,39960
2021-11-29 10:45:47.670242,998217.9252072407,998224.8432092591,998212.9218016674,998214.6073002825,46486
2021-11-30 10:45:47.670242,999976.7375106285,999993.2207118863,999958.0124875624,999977.1741281346,32159
2021-12-01 10:45:47.670242,1001727.9768882213,1001732.9770627427,1001710.3186970529,1001729.6899749299,17910
2021-12-02 10:45:47.670242,1003484.7210694394,1003495.9695568667,1003468.5866859672,1003474.8909810116,12693
2021-12-03 10:45:47.670242,1005324.1662836772,1005337.0039363935,1005316.6490647425,1005329.3864033362,25858
2021-12-04 10:45:47.670242,1007082.0678355952,1007087.8873518952,1007075.262381952,1007086.3281214325,38810
2021-12-05 10:45:47.670242,1008911.0453212849,1008930.6414937295,1008905.0312500428,1008908.371049009,30092
2021-12-06 10:45:47.670242,1010918.5854011495,1010926.9772811182,1010902.7249633179,1010909.6441198608,33243
2021-12-07 10:45:47.670242,1012805.6978714926,1012815.2608522872,1012786.7657520822,1012810.7965222884,40505
2021-12-08 10:45:47.670242,1014573.0955182759,1014582.6546559597,1014561.6374809622,1014582.1990214854,17692
2021-12-09 10:45:47.670242,1016493.2169104923,1016501.673160424,1016486.4298004124,1016488.0199424127,38555
2021-12-10 10:45:47.670242,1018252.4093731901,1018257.4314805215,1018239.7234808792,1018248.8798654649,16398
2021-12-11 10:45:47.670242,1019848.5969196723,1019864.5370915836,1019838.3644410605,1019842.2731774619,17252
2021-12-12 10:45:47.670242,1021547.7882885806,1021567.2909710776,1021537.1659147154,1021549.3270110475,21721
2021-12-13 10:45:47.670242,1023160.7090964781,1023169.0734987273,1023146.3891371157,1023153.805924371,27939
2021-12-14 10:45:47.670242,1024925.557748074,1024940.503455951,1024909.776976375,1024922.6816269432,21825
2021-12-15 10:45:47.670242,1026727.3995859929,1026743.5280308973,1026720.7405320099,1026731.3398462716,35251
2021-12-16 10:45:47.670242,1028695.0433172204,1028712.7696979068,1028689.5094637583,1028696.2456368806,46955
2021-12-17 10:45:47.670242,1030527.7360545968,1030539.075492552,1030507.8211000565,1030525.4653058834,34151
2021-12-18 10:45:47.670242,1032305.826001716,1032315.3699653005,1032297.3350764823,1032304.2309937521,10036
2021-12-19 10:45:47.670242,1034188.7665598344,1034198.6459868447,1034182.9591019608,1034190.0087774869,38412
2021-12-20 10:45:47.670242,1035767.6530289336,1035783.3423489301,1035759.8048989971,1035757.7703234913,28171
2021-12-21 10:45:47.670242,1037591.2144847445,1037608.4661767421,1037585.6301170492,1037582.7846821136,49051
2021-12-22 10:45:47.670242,1039468.3010041332,1039476.0252136495,1039457.4238407139,1039475.9261654884,42761
2021-12-23 10:45:47.670242,1041120.4423795552,1041131.0064946775,1041103.4063527884,1041111.9999593371,25202
2021-12-24 10:45:47.670242,1043034.8177838759,1043053.3468868271,1043024.6991171294,1043038.9538558001,18060
2021-12-25 10:45:47.670242,1044868.6674246253,1044885.7678274207,1044857.0046735221,1044877.0681879075,18065
2021-12-26 10:45:47.670242,1046627.1386332351,1046646.9115092766,1046612.0048316317,1046622.5523053212,39873
2021-12-27 10:45:47.670242,1048490.4168198458,1048506.730543741,1048477.7834087948,1048487.826648587,46648
2021-12-28 10:45:47.670242,1050517.4861056262,1050528.3840336415,1050499.564420336,1050518.8645337431,15932
2021-12-29 10:45:47.670242,1052335.672731132,1052349.532298642,1052317.6821960064,1052343.3069105248,36470
2021-12-30 10:45:47.670242,1054160.494789762,1054175.4100035757,1054155.3461293296,1054169.3329015072,18328
2021-12-31 10:45:47.670242,1055914.5586998079,1055920.7355370526,1055897.8880052106,1055919.34996477,16333
2022-01-01 10:45:47.670242,1057629.5742628614,1057642.741717248,1057617.6632588578,1057621.3066580785,21268
2022-01-02 10:45:47.670242,1059512.6078445157,1059528.2476569428,1059492.7752363961,1059515.9909276264,15067
2022-01-03 10:45:47.670242,1061226.999461925,1061234.5092814849,1061214.7509807867,1061225.2055363622,27045
2022-01-04 10:45:47.670242,1063034.156085647,1063050.8655614082,1063014.352646466,1063033.5701056367,32770
2022-01-05 10:45:47.670242,1064786.3903409704,1064800.146932678,1064770.0718005523,1064777.3733087773,17887
2022-01-06 10:45:47.670242,1066634.288323545,1066653.5716503304,1066625.5592502756,1066628.1095663318,43182
2022-01-07 10:45:47.670242,1068467.6545340735,1068473.2908685466,1068454.5786093841,1068473.4648062242,42370
2022-01-08 10:45:47.670242,1070371.4085284993,1070380.3884205627,1070351.5264939072,1070370.4877051602,49618
2022-01-09 10:45:47.670242,1072120.406888614,1072134.4301968035,1072102.5439294977,1072116.4401334466,34918
2022-01-10 10:45:47.670242,1073893.4193950845,1073902.8677937675,1073886.9588916777,1073891.0997765637,45497
2022-01-11 10:45:47.670242,1075595.5430235062,1075611.2593859672,1075579.947443554,1075602.6310137727,38026
2022-01-12 10:45:47.670242,1077351.1136974986,1077367.4987767364,1077340.9300037106,1077356.0936778467,21929
2022-01-13 10:45:47.670242,1079188.843746803,1079195.381486264,1079183.739012875,1079184.2900547467,46665
2022-01-14 10:45:47.670242,1081064.5426084676,1081077.2504254307,1081053.4903939322,1081056.892645272,44937
2022-01-15 10:45:47.670242,1082772.3260760498,1082784.9594343838,1082763.8047597238,1082767.3660404827,23563
2022-01-16 10:45:47.670242,1084659.2866680603,1084669.8258796136,1084642.0036290025,1084667.7017970814,38546
2022-01-17 10:45:47.670242,1086594.850453941,1086613.8443268794,1086584.7904948082,1086596.482230698,22888
2022-01-18 10:45:47.670242,1088436.1939442633,1088453.6065390613,1088418.781088854,1088436.863548438,47338
2022-01-19 10:45:47.670242,1090423.8735255192,1090439.3316662477,1090418.8645564367,1090425.801397513,44283
2022-01-20 10:45:47.670242,1092146.4946056088,1092162.2095051447,1092136.8773183583,1092143.8151709237,26958
2022-01-21 10:45:47.670242,1093822.0291352775,1093833.9548774348,1093813.4116570628,1093828.171275684,22634
2022-01-22 10:45:47.670242,1095444.157110387,1095462.9720282035,1095435.653599971,1095444.622835373,29251
2022-01-23 10:45:47.670242,1097393.7615415358,1097409.1804729446,1097387.7387422393,1097386.0964995911,29928
2022-01-24 10:45:47.670242,1099259.1981071713,1099275.1328230961,1099251.391243115,1099251.779409668,47245
2022-01-25 10:45:47.670242,1101053.6396400803,1101071.565003637,1101040.306396532,1101054.3768230104,26455
2022-01-26 10:45:47.670242,1102881.6365027123,1102890.7475765524,1102872.2660866198,1102890.3679070736,37144
2022-01-27 10:45:47.670242,1104569.0875979825,1104586.1936615405,1104557.8266762476,1104565.254640416,38013
2022-01-28 10:45:47.670242,1106613.6627959441,1106621.5914049884,1106603.0097927388,1106621.0536193214,31876
2022-01-29 10:45:47.670242,1108426.5849141416,1108436.7650434251,1108408.4463402666,1108431.866825873,36962
2022-01-30 10:45:47.670242,1110237.524393602,1110247.558550416,1110218.9449086168,1110232.4806424603,38084
2022-01-31 10:45:47.670242,1112110.1010559918,1112129.7789380178,1112097.706701417,1112100.8278709583,31143
2022-02-01 10:45:47.670242,1113958.2019791654,1113976.0500375216,1113948.2496399106,1113950.2389244682,36091
2022-02-02 10:45:47.670242,1115780.5903815934,1115796.1079295173,1115773.9883710335,1115785.1602602703,24179
2022-02-03 10:45:47.670242,1117501.542936049,1117517.4487874731,1117482.2418928582,1117495.5363308098,42807
2022-02-04 10:45:47.670242,1119348.6897717626,1119362.1208636786,1119342.7863675891,1119346.1151901728,20222
2022-02-05 10:45:47.670242,1121336.89222141,1121356.0985814168,1121327.4274672465,1121336.9262047303,33949
2022-02-06 10:45:47.670242,1123271.4342260256,1123283.878107319,1123261.963233008,1123275.9435893947,26116
2022-02-07 10:45:47.670242,1125230.7528886895,1125241.4606543377,1125220.9468693973,1125223.0175131548,47564
2022-02-08 10:45:47.670242,1126979.6313210465,1126987.0768511004,1126972.1670183975,1126977.758649152,47374
2022-02-09 10:45:47.670242,1128680.6708390207,1128697.4639238047,1128663.9234175568,1128680.3722972036,27667
2022-02-10 10:45:47.670242,1130468.0921470108,1130484.108805992,1130461.2546790813,1130468.9086882903,18775
2022-02-11 10:45:47.670242,1132273.6646382397,1132284.4299638176,1132259.1410383524,1132280.0318510677,39655
2022-02-12 10:45:47.670242,1134183.0837900867,1134188.461691296,1134176.226099686,1134176.5173539876,24193
2022-02-13 10:45:47.670242,1135813.8373271152,1135831.422287031,1135807.7792925513,1135819.993956152,24676
2022-02-14 10:45:47.670242,1137766.7923590613,1137771.9636288132,1137748.150916506,1137770.6499276152,40776
2022-02-15 10:45:47.670242,1139550.9915692033,1139566.5470658978,1139543.1396377084,1139552.1089854874,27199
2022-02-16 10:45:47.670242,1141308.3034622085,1141327.8573188544,1141290.98470989,1141312.2940196164,25066
2022-02-17 10:45:47.670242,1143007.0930246825,1143018.6579446048,1142993.9235616159,1143005.3333794614,28895
2022-02-18 10:45:47.670242,1144641.607357496,1144650.1319585708,1144635.4395097017,1144634.3753092154,10246
2022-02-19 10:45:47.670242,1146523.9244158922,1146539.497481043,1146504.5926930206,1146527.2397206975,31209
2022-02-20 10:45:47.670242,1148331.256212611,1148348.5131347412,1148322.5517951061,1148331.7496587448,49284
2022-02-21 10:45:47.670242,1150002.2601226368,1150015.4565773779,1149984.3654424564,1150005.0476186476,26800
2022-02-22 10:45:47.670242,1151672.7522454304,1151692.2577745593,1151665.2200953437,1151669.512221051,33086
2022-02-23 10:45:47.670242,1153439.1737755013,1153444.9488063261,1153421.3646322691,1153447.311107048,30101
2022-02-24 10:45:47.670242,1155406.0759280303,1155418.6478620048,1155400.8774958367,1155407.8233254019,26491
2022-02-25 10:45:47.670242,1157180.116792894,1157195.8936021037,1157167.4400860455,1157171.82484258,37207
2022-02-26 10:45:47.670242,1158829.802497582,1158847.7421046493,1158813.2608588908,1158828.7985773962,30897
2022-02-27 10:45:47.670242,1160605.2281911734,1160612.9170253521,1160586.206258411,1160610.3553122682,39492
2022-02-28 10:45:47.670242,1162377.9558341987,1162394.9558864252,1162359.3178021556,1162383.8385254333,11421
2022-03-01 10:45:47.670242,1163908.2671699047,1163921.5577760404,1163890.9727968615,1163908.1591109599,42015
2022-03-02 10:45:47.670242,1165702.837683253,1165713.7859884829,1165684.514813008,1165710.7326346696,22970
2022-03-03 10:45:47.670242,1167479.7442302322,1167486.7199556609,1167471.7559349446,1167475.097598976,17283
2022-03-04 10:45:47.670242,1169349.3648667135,1169367.344303097,1169340.1021022778,1169347.5768406582,38488
2022-03-05 10:45:47.670242,1171334.260476208,1171341.6195743307,1171324.9259483342,1171342.2324144195,25945
2022-03-06 10:45:47.670242,1173246.9169791627,1173256.5637970509,1173236.2611701977,1173254.842113492,10255
2022-03-07 10:45:47.670242,1175020.0281101072,1175029.3787930866,1175009.1283000514,1175023.7423654837,21019
2022-03-08 10:45:47.670242,1176709.375519233,1176727.446729746,1176696.2071893632,1176716.5551301755,25487
2022-03-09 10:45:47.670242,1178766.711499558,1178781.8020444713,1178759.3133031076,1178758.4869648973,29346
2022-03-10 10:45:47.670242,1180572.6333429595,1180589.5835639173,1180557.2646430028,1180579.9332424835,45050
2022-03-11 10:45:47.670242,1182374.0262721507,1182382.7832906325,1182366.5127740612,1182370.4386702818,18744
2022-03-12 10:45:47.670242,1184171.6137634397,1184185.9868749338,1184161.959136208,1184165.1803936884,34756
2022-03-13 10:45:47.670242,1185991.4222395164,1186004.9984292635,1185978.8720625574,1185986.2096362433,27861
2022-03-14 10:45:47.670242,1187776.986198324,1187794.4786539758,1187760.0395899012,1187775.3455684844,35146
2022-03-15 10:45:47.670242,1189519.619997636,1189538.211303543,1189503.5279591375,1189514.643837728,31976
2022-03-16 10:45:47.670242,1191264.934103512,1191270.1164550842,1191250.251088166,1191261.3454552323,10591
2022-03-17 10:45:47.670242,1193061.6587764905,1193076.7690752763,1193054.3221775817,1193054.358346212,16277
2022-03-18 10:45:47.670242,1194807.316299377,1194813.0938363639,1194794.1106191927,1194803.2398346881,12260
2022-03-19 10:45:47.670242,1196536.0317211093,1196549.2646010856,1196529.7200235822,1196537.4773974002,10347
2022-03-20 10:45:47.670242,1198346.6747438784,1198355.9892348142,1198336.0142962264,1198345.5118180402,34741
2022-03-21 10:45:47.670242,1200121.1770221363,1200130.7786711291,1200109.974274182,1200118.111397361,47211
2022-03-22 10:45:47.670242,1202071.5763209946,1202081.8706985465,1202065.979149403,1202076.5053635717,16869
2022-03-23 10:45:47.670242,1203606.4793401554,1203620.7987268912,1203597.3695186633,1203614.3495395833,38082
2022-03-24 10:45:47.670242,1205515.6300253477,1205525.6407748328,1205496.2952833388,1205520.7658098058,32080
2022-03-25 10:45:47.670242,1207440.2385445975,1207456.2290303563,1207420.9340554802,1207436.87855864,38979
2022-03-26 10:45:47.670242,1209032.8995213567,1209043.9674321404,1209022.6146155428,1209037.7883647135,29422
2022-03-27 10:45:47.670242,1210798.6307619486,1210804.6560599534,1210792.9842603144,1210791.670365598,45613
2022-03-28 10:45:47.670242,1212561.486675349,1212578.2430729864,1212553.8002512592,1212554.093035111,32993
2022-03-29 10:45:47.670242,1214220.7355058773,1214230.0218807461,1214209.8522389757,1214217.648046618,22386
2022-03-30 10:45:47.670242,1215942.953837118,1215954.445340312,1215923.7371416485,1215949.107884499,44033
2022-03-31 10:45:47.670242,1217631.8962525716,1217647.1779108199,1217624.7782666185,1217626.8232175165,22938
2022-04-01 10:45:47.670242,1219607.123296914,1219617.1101392712,1219590.670559259,1219598.388365092,21159
2022-04-02 10:45:47.670242,1221500.6911362286,1221506.539921071,1221494.060898138,1221493.3253269328,12274
2022-04-03 10:45:47.670242,1223427.846645728,1223438.4554614332,1223408.127782067,1223435.0215450986,28854
2022-04-04 10:45:47.670242,1225300.0138521323,1225319.1805808726,1225289.2896046457,1225302.6895178272,41815
2022-04-05 10:45:47.670242,1226987.1086750105,1227001.73469097,1226970.480156927,1226982.172698278,20482
2022-04-06 10:45:47.670242,1228734.6566483825,1228749.7288356125,1228724.5177821403,1228735.7625648892,28961
2022-04-07 10:45:47.670242,1230583.5941045054,1230598.07833681,1230569.179071348,1230584.1456969539,30044
2022-04-08 10:45:47.670242,1232261.3813236163,1232269.3662057007,1232253.5010823451,1232264.490043185,43836
2022-04-09 10:45:47.670242,1234132.6811666335,1234143.956174595,1234125.490851344,1234127.344917722,31975
2022-04-10 10:45:47.670242,1235908.6486268176,1235924.9127237932,1235889.577664724,1235915.9366865614,24706
2022-04-11 10:45:47.670242,1237671.1665460626,1237677.6871395258,1237652.401836894,1237667.3539173042,15974
2022-04-12 10:45:47.670242,1239542.262542883,1239551.4303345243,1239523.9505087798,1239546.1451759625,20928
2022-04-13 10:45:47.670242,1241386.6888740316,1241395.8336606587,1241372.3073722792,1241377.0113669592,31213
2022-04-14 10:45:47.670242,1243150.5922574496,1243162.0725413635,1243133.4682342813,1243148.0454000474,11950
2022-04-15 10:45:47.670242,1245066.5252377861,1245086.2307689004,1245060.4896837324,1245063.5594341452,29477
2022-04-16 10:45:47.670242,1246758.418905026,1246764.4314432263,1246748.3970693976,1246759.2885935977,20411
2022-04-17 10:45:47.670242,1248620.0124657205,1248632.7929806362,1248610.3069188492,1248611.467190956,31695
2022-04-18 10:45:47.670242,1250479.3225915174,1250487.0130617474,1250464.787911688,1250485.125218992,27771
2022-04-19 10:45:47.670242,1252248.3679475859,1252267.928095767,1252238.0285809839,1252242.7235636213,14274
2022-04-20 10:45:47.670242,1254080.9812498102,1254087.6808023811,1254073.7536480855,1254084.5220061077,45053
2022-04-21 10:45:47.670242,1255755.8698921716,1255766.923907207,1255741.9228860403,1255761.9341346365,17045
2022-04-22 10:45:47.670242,1257648.2725940922,1257664.3408688647,1257631.0568352821,1257649.510133217,39714
2022-04-23 10:45:47.670242,1259429.782380448,1259445.3506968683,1259419.050528031,1259434.6000445825,44386
2022-04-24 10:45:47.670242,1261177.510078396,1261188.8510079493,1261170.5260476696,1261180.7472846403,18562
2022-04-25 10:45:47.670242,1263082.4110009796,1263092.6088634988,1263074.4606780198,1263079.5215969225,37759
2022-04-26 10:45:47.670242,1264811.9766319252,1264822.9408176036,1264803.4143823476,1264818.153802706,22026
2022-04-27 10:45:47.670242,1266471.130502289,1266480.0946462364,1266461.632038394,1266467.0245296867,41589
2022-04-28 10:45:47.670242,1268115.4675849366,1268123.5475790172,1268100.825658879,1268116.8918432917,41738
2022-04-29 10:45:47.670242,1269976.0685800712,1269988.3141755345,1269962.054397803,1269980.9765348542,36844
2022-04-30 10:45:47.670242,1271648.0256448216,1271657.0536511627,1271632.584446898,1271645.6047630177,33447
2022-05-01 10:45:47.670242,1273623.50506302,1273632.8169879934,1273613.067533252,1273619.5604151723,34879
2022-05-02 10:45:47.670242,1275215.3121222316,1275230.1634631837,1275197.9521574534,1275214.499042435,21966
2022-05-03 10:45:47.670242,1277184.9577590607,1277204.4858190361,1277176.8964441433,1277191.3170289476,27732
2022-05-04 10:45:47.670242,1279006.059505781,1279020.1140637894,1278994.0238945682,1279014.6579410438,15289
2022-05-05 10:45:47.670242,1280796.3881945938,1280802.5428866,1280779.3741137707,1280797.2898628511,30012
2022-05-06 10:45:47.670242,1282541.896285913,1282548.0300401207,1282534.1939061969,1282545.1256100193,28812
2022-05-07 10:45:47.670242,1284381.809897348,1284401.0812456608,1284375.161950642,1284389.8753697928,45801
2022-05-08 10:45:47.670242,1286178.0464271056,1286187.5057889603,1286159.7911675903,1286170.0173641338,33092
2022-05-09 10:45:47.670242,1288088.3766153073,1288094.7576200985,1288078.2326703658,1288083.0181868647,35105
2022-05-10 10:45:47.670242,1289899.7993801734,1289913.7850489807,1289884.5413282998,1289903.9773802985,24294
2022-05-11 10:45:47.670242,1291714.8295563196,1291729.184287994,1291709.4493272556,1291721.3044455578,13621
2022-05-12 10:45:47.670242,1293478.4683350984,1293493.1959074002,1293463.1176317723,1293485.608915665,42442
2022-05-13 10:45:47.670242,1295272.7737727263,1295281.7848031442,1295263.032253053,1295271.0759162635,31699
2022-05-14 10:45:47.670242,1297103.5539496155,1297108.7806098787,1297097.7178368117,1297095.3407476612,12347
2022-05-15 10:45:47.670242,1298732.5371103499,1298752.0123408916,1298718.3899189266,1298731.2927398959,39486
2022-05-16 10:45:47.670242,1300397.7185681392,1300406.4819638247,1300389.106510898,1300392.3332599434,27110
2022-05-17 10:45:47.670242,1302272.0449775415,1302287.1853718623,1302261.2428689108,1302267.8689066414,14923
2022-05-18 10:45:47.670242,1304089.1315213544,1304104.7309694027,1304082.92280917,1304094.5768724913,25611
2022-05-19 10:45:47.670242,1305870.7331877192,1305884.8832989754,1305863.525738953,1305862.2437294398,29199
2022-05-20 10:45:47.670242,1307672.5765810257,1307682.2701919388,1307663.1069224933,1307679.1282053753,19066
2022-05-21 10:45:47.670242,1309507.334751562,1309516.4011953685,1309500.9883590536,1309505.8881332786,46047
2022-05-22 10:45:47.670242,1311253.358783531,1311267.3238077716,1311234.6963895608,1311255.280062153,36754
2022-05-23 10:45:47.670242,1312975.5283109907,1312993.519745495,1312970.4376053428,1312967.3213556153,46575
2022-05-24 10:45:47.670242,1314795.1128365004,1314814.3138424342,1314782.8549332174,1314791.8600180675,34260
2022-05-25 10:45:47.670242,1316497.275558739,1316503.8641458051,1316490.426846867,1316489.0695771193,26991
2022-05-26 10:45:47.670242,1318338.1008343105,1318345.4232634995,1318328.4856479682,1318347.3317087681,32553
2022-05-27 10:45:47.670242,1319967.8424738867,1319987.0135177684,1319948.9515804893,1319973.987706873,34174
